Cement,Slag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,Strength,TotalBinder,WaterToCement,WaterToBinder,SPToBinder,FlyAshToBinder,SlagToBinder
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,14.0,26.04840328,342.98,0.7241946538725155,0.4620969152720275,0.033033996151379086,0.3619161467140941,0.0
318.8,212.5,0.0,155.7,14.3,852.1,880.4,3.0,25.2003478,531.3,0.4883939774153073,0.2930547713156409,0.026915113871635615,0.0,0.39996235648409567
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.813621744,526.8,0.8813478879924063,0.35250569476082005,0.0,0.0,0.6000379650721337
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28.0,36.804918356,426.3,0.5697414618576444,0.4187192118226601,0.018766127140511377,0.2650715458597232,0.0
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90.0,54.598914964,508.8,0.6665574844415328,0.3999606918238994,0.0,0.0,0.3999606918238994
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,3.0,13.35515012,347.84000000000003,0.8500087077673284,0.561263799448022,0.01762304507819687,0.3396964121435142,0.0
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28.0,65.90701084,553.0,0.5218579234972678,0.3453887884267631,0.012658227848101266,0.0,0.33815551537070526
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,28.0,24.48329276,348.28,0.849980432230291,0.5612438268060181,0.013293901458596533,0.33969794418284144,0.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270.0,67.11359384,525.0,0.36,0.36,0.0,0.0,0.0
446.0,24.0,79.0,162.0,11.61,967.0,712.0,3.0,35.36322404,549.0,0.3632286995515695,0.29508196721311475,0.021147540983606557,0.14389799635701275,0.04371584699453552
255.0,0.0,0.0,192.0,0.0,889.8,945.0,3.0,8.204074924,255.0,0.7529411764705882,0.7529411764705882,0.0,0.0,0.0
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,56.0,32.8535314,373.85999999999996,0.7249181303959512,0.32565666292194945,0.015299844861712942,0.438212164981544,0.11255550205959451
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28.0,35.86585204399999,405.6,0.5488091244548808,0.403353057199211,0.03155818540433925,0.2650394477317554,0.0
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.596806472,310.29999999999995,0.9973147153598282,0.5984531098936513,0.0,0.0,0.3999355462455688
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,56.0,53.46196904,409.4,0.9822155688622755,0.4006595017098193,0.019320957498778702,0.407914020517831,0.18417195896433808
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28.0,46.2293658,572.0,0.5700636942675159,0.3129370629370629,0.013986013986013986,0.19755244755244755,0.2534965034965035
424.0,22.0,132.0,168.0,8.92,822.0,750.0,56.0,74.3649114581204,578.0,0.39622641509433965,0.2906574394463668,0.015432525951557093,0.22837370242214533,0.03806228373702422
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,38.01770664,549.0,0.3632286995515695,0.29508196721311475,0.02120218579234973,0.14389799635701275,0.04371584699453552
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28.0,31.87447548,405.0,0.7046979865771812,0.5185185185185185,0.027160493827160494,0.2641975308641975,0.0
491.0,26.0,123.0,210.0,3.93,882.0,699.0,28.0,55.55108132,640.0,0.42769857433808556,0.328125,0.006140625,0.1921875,0.040625
387.0,20.0,94.0,157.0,13.93,938.0,845.0,28.0,46.68441996,501.0,0.40568475452196384,0.313373253493014,0.02780439121756487,0.18762475049900199,0.03992015968063872
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28.0,36.447769788,475.0,0.6,0.48,0.0,0.0,0.2
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28.0,33.05347944,523.0,1.2738853503184713,0.3824091778202677,0.017208413001912046,0.29063097514340347,0.4091778202676864
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.29715436,551.6,0.4547710976282405,0.2989485134155185,0.021029731689630165,0.0,0.3426395939086294
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56.0,66.82401392,399.46999999999997,0.5797467441105378,0.4022830250081358,0.028012116053771248,0.06123113124890481,0.24487445865772148
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90.0,26.94472208,254.0,0.7795275590551181,0.7795275590551181,0.0,0.0,0.0
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,100.0,33.5430074,329.36,1.0624360286591608,0.5357663347097401,0.01363249939276172,0.4957189701238766,0.0
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,3.0,23.52492112,371.91,0.5805615200745452,0.3853082735070313,0.03223898254954156,0.33631792638003816,0.0
250.2,166.8,0.0,203.5,0.0,977.6,694.1,7.0,19.35014394,417.0,0.8133493205435652,0.4880095923261391,0.0,0.0,0.4
202.0,11.0,141.0,206.0,1.72,942.0,801.0,56.0,23.24519085418796,354.0,1.0198019801980198,0.5819209039548022,0.004858757062146893,0.3983050847457627,0.031073446327683617
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,19.00885332,298.0,1.1633986928104576,0.5973154362416108,0.026845637583892617,0.0,0.4865771812080537
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,100.0,50.93848688,427.08000000000004,0.9915424889246879,0.4035309543879367,0.02278261683993631,0.3744029221691486,0.2186241453591833
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.192064116,306.5,1.6598694942903753,0.6639477977161501,0.0,0.0,0.6
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28.0,37.25928304,449.0,0.5669781931464174,0.4053452115812918,0.024498886414253896,0.28507795100222716,0.0
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.902344236,417.0,1.2200239808153477,0.4880095923261391,0.0,0.0,0.6
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,50.732333556,480.0,1.0,0.4,0.0,0.0,0.6
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.26473884,331.0,0.5800604229607251,0.5800604229607251,0.0,0.0,0.0
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.654902304,289.0,0.6643598615916955,0.6643598615916955,0.0,0.0,0.0
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28.0,52.426376088,471.1,0.576124031007752,0.3943960942475058,0.01804287836977287,0.0,0.3154319677350881
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28.0,32.768036376,345.79999999999995,1.103708359522313,0.5078079814921921,0.032677848467322156,0.0,0.5399074609600926
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3.0,4.782205536,255.0,1.2549019607843137,0.7529411764705882,0.0,0.0,0.4
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588,252.0,0.7380952380952381,0.7380952380952381,0.0,0.0,0.0
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,18.12632404,302.0,0.6721854304635762,0.6721854304635762,0.0,0.0,0.0
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,91.0,66.59648684,575.5,0.5601659751037344,0.3049522154648132,0.014943527367506515,0.0,0.4556038227628149
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,100.0,39.2311844,373.85999999999996,0.7249181303959512,0.32565666292194945,0.015299844861712942,0.438212164981544,0.11255550205959451
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.483912256,252.5,0.7354455445544554,0.7354455445544554,0.0,0.0,0.0
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28.0,36.34917472,469.0,1.105263157894737,0.3582089552238806,0.03837953091684435,0.29637526652452023,0.3795309168443497
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,56.0,31.53663224,348.28,0.849980432230291,0.5612438268060181,0.013293901458596533,0.33969794418284144,0.0
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28.0,36.80422888,426.0,0.5686900958466453,0.41784037558685444,0.018779342723004695,0.2652582159624413,0.0
531.3,0.0,0.0,141.8,28.2,852.1,893.7,3.0,41.2996124,531.3,0.26689252776209305,0.26689252776209305,0.05307735742518351,0.0,0.0
531.3,0.0,0.0,141.8,28.2,852.1,893.7,56.0,58.79851327999999,531.3,0.26689252776209305,0.26689252776209305,0.05307735742518351,0.0,0.0
290.35,0.0,96.18,168.08,9.41,961.18,865.0,56.0,45.08483564,386.53000000000003,0.5788875495092131,0.4348433498046723,0.024344811528212558,0.2488293276071715,0.0
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,56.0,48.58737372,426.43,1.0107285288996237,0.4219684356166311,0.008371831250146565,0.2781230213634125,0.3043875899913233
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,14.0,29.59230992,387.74,0.7457142857142858,0.4106102027131583,0.030071697529272193,0.4493732913808222,0.0
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.726417988,325.8,1.0904286553141513,0.5699815837937384,0.0,0.0,0.4772866789441375
359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,66.78067543054136,519.0,0.42896935933147634,0.29672447013487474,0.021021194605009633,0.27167630057803466,0.036608863198458574
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,53.104130996,380.0,0.6,0.6,0.0,0.0,0.0
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,56.0,35.852752,358.36,0.9093862397029817,0.4374372139747739,0.011552628641589461,0.48099676303158834,0.037978569036722844
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28.0,67.69964844,487.20000000000005,0.505413901501921,0.2970032840722495,0.022988505747126433,0.0,0.41235632183908044
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.1695112,225.0,0.8044444444444444,0.8044444444444444,0.0,0.0,0.0
446.0,24.0,79.0,162.0,11.61,967.0,712.0,56.0,61.06688932,549.0,0.3632286995515695,0.29508196721311475,0.021147540983606557,0.14389799635701275,0.04371584699453552
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,17.576122192,238.1,0.7799244015119697,0.7799244015119697,0.0,0.0,0.0
295.71,0.0,95.64,171.54,8.87,955.14,859.2,28.0,39.94134468,391.34999999999997,0.5800953637009232,0.43832886163280954,0.022665133512201355,0.24438482177079343,0.0
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,20.72564856,426.43,1.0107285288996237,0.4219684356166311,0.008371831250146565,0.2781230213634125,0.3043875899913233
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28.0,18.746162964,255.0,0.7529411764705882,0.7529411764705882,0.0,0.0,0.0
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7.0,7.723510152,270.7,1.8790397045244691,0.7517547100110824,0.0,0.0,0.5999261174732177
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90.0,41.680203152,333.0,0.5765765765765766,0.5765765765765766,0.0,0.0,0.0
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28.0,30.88163004,529.0,1.2641509433962264,0.3799621928166352,0.013232514177693762,0.30434782608695654,0.3950850661625709
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28.0,15.08573488,364.0,1.103658536585366,0.49725274725274726,0.03571428571428571,0.5494505494505495,0.0
540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28.0,79.98611076,540.0,0.3,0.3,0.004629629629629629,0.0,0.0
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,14.0,31.81242264,425.87,1.0484613086345982,0.4120036630896753,0.01829196703219292,0.3020170474557964,0.3050226594970296
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,14.0,35.9561734,396.65,0.6449617376162764,0.3548468423042985,0.03002647170049162,0.31206353208117993,0.13775368712971134
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28.0,64.0178466,565.0,0.38613861386138615,0.34513274336283184,0.0,0.10619469026548672,0.0
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,28.0,33.94290348,351.75,0.5803582065843294,0.4154655294953802,0.035110163468372424,0.28412224591329066,0.0
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,37.42475728,382.0,0.48429319371727747,0.48429319371727747,0.0,0.0,0.0
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,9.99050724,236.0,0.8177966101694916,0.8177966101694916,0.0,0.0,0.0
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7.0,9.617500724000001,397.0,1.1693954659949621,0.46775818639798483,0.0,0.0,0.6
313.8,0.0,112.6,169.9,10.1,925.3,782.9,28.0,38.461039708,426.4,0.541427660930529,0.3984521575984991,0.023686679174484054,0.26407129455909945,0.0
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.14922668,307.0,0.6286644951140065,0.6286644951140065,0.0,0.0,0.0
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.19685056,531.3,0.3611764705882353,0.2889139845661585,0.031055900621118016,0.0,0.2000752870318088
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,56.0,53.77223324,397.12,0.9494641004955631,0.41491236905721196,0.016292304593070104,0.4369711925866237,0.12603243352135374
531.3,0.0,0.0,141.8,28.2,852.1,893.7,28.0,56.3991368,531.3,0.26689252776209305,0.26689252776209305,0.05307735742518351,0.0,0.0
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28.0,10.53519328,324.0,1.393103448275862,0.6234567901234568,0.024691358024691357,0.5524691358024691,0.0
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,15.0305768,353.3,0.9599056603773585,0.5759977356354373,0.0,0.0,0.39994339088593267
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.54026944,325.0,0.5661538461538461,0.5661538461538461,0.0,0.0,0.0
389.9,189.0,0.0,145.9,22.0,944.7,755.8,3.0,40.59634688,578.9,0.37419851243908697,0.25202971152185183,0.03800310934531007,0.0,0.3264812575574365
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91.0,82.5992248,578.9,0.37419851243908697,0.25202971152185183,0.03800310934531007,0.0,0.3264812575574365
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,100.0,63.52831863999999,396.65,0.6449617376162764,0.3548468423042985,0.03002647170049162,0.31206353208117993,0.13775368712971134
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.199148696,393.0,0.48854961832061067,0.48854961832061067,0.0,0.0,0.0
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,3.0,17.22311048,369.64,0.7496916895413135,0.5098203657612812,0.015555675792663133,0.31995996104317714,0.0
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,12.45883132,298.0,1.2451612903225806,0.6476510067114094,0.030201342281879196,0.4798657718120805,0.0
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28.0,15.091250688,364.29999999999995,1.1035322777101095,0.49739225912709306,0.034586878945923695,0.5492725775459787,0.0
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28.0,71.98818916,485.0,0.30103092783505153,0.30103092783505153,0.0,0.0,0.0
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,28.0,31.2677366,349.21999999999997,0.9350142825752583,0.4874004925262013,0.02345226504782086,0.3492640742225531,0.12945993929328217
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28.0,52.20022796,530.7,0.40553359683794465,0.2899943470887507,0.029960429621254944,0.0,0.2849067269643866
290.35,0.0,96.18,168.08,9.41,961.18,865.0,14.0,34.67374804,386.53000000000003,0.5788875495092131,0.4348433498046723,0.024344811528212558,0.2488293276071715,0.0
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.859147104,255.0,0.7529411764705882,0.7529411764705882,0.0,0.0,0.0
252.31,0.0,98.75,146.25,14.17,987.76,889.01,28.0,50.60064364,351.06,0.5796440886211407,0.4165954537685866,0.04036347063180083,0.28129094741639604,0.0
475.0,118.8,0.0,181.1,8.9,852.1,781.5,56.0,72.29845336,593.8,0.3812631578947368,0.30498484338160997,0.014988211519029978,0.0,0.20006736274840015
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90.0,54.315540328,480.0,0.4,0.4,0.0,0.0,0.0
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28.0,39.321505756,480.0,1.0,0.4,0.0,0.0,0.6
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28.0,46.234192132,572.5,0.5697452229299363,0.31248908296943234,0.013973799126637555,0.1977292576419214,0.2537991266375546
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28.0,65.99664272,616.0,0.42369020501138954,0.30194805194805197,0.01801948051948052,0.0,0.28733766233766234
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,100.0,58.60546,396.41999999999996,0.5797796924419238,0.40230059028303317,0.024973512940820345,0.3061147268049039,0.0
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28.0,37.91428524,426.0,1.1024096385542168,0.4295774647887324,0.03051643192488263,0.0,0.6103286384976526
427.5,47.5,0.0,228.0,0.0,932.0,594.0,28.0,37.42751518399999,475.0,0.5333333333333333,0.48,0.0,0.0,0.1
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.27748916,350.0,0.5314285714285715,0.5314285714285715,0.0,0.0,0.0
233.81,0.0,94.58,197.89,4.567,947.04,852.16,100.0,34.55653712,328.39,0.8463709849878106,0.6026066567191449,0.013907244434970616,0.28801120618776455,0.0
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.788400848,480.0,1.0,0.4,0.0,0.0,0.6
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.38286912,331.0,0.5800604229607251,0.5800604229607251,0.0,0.0,0.0
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,28.0,46.38794528,425.6,1.060969696969697,0.4113251879699248,0.018984962406015035,0.3103853383458646,0.3019266917293233
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360.0,38.11423328,310.0,0.6193548387096774,0.6193548387096774,0.0,0.0,0.0
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,17.24379476,310.0,0.6193548387096774,0.6193548387096774,0.0,0.0,0.0
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56.0,64.90037588,575.5,0.5601659751037344,0.3049522154648132,0.014943527367506515,0.0,0.4556038227628149
318.8,212.5,0.0,155.7,14.3,852.1,880.4,91.0,68.09954452,531.3,0.4883939774153073,0.2930547713156409,0.026915113871635615,0.0,0.39996235648409567
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365.0,43.698299404,475.0,0.6,0.48,0.0,0.0,0.2
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,40.65839972,349.0,0.5501432664756447,0.5501432664756447,0.0,0.0,0.0
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7.0,11.957582268,339.2,0.9125307125307125,0.5474646226415094,0.0,0.0,0.40005896226415094
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28.0,33.7153764,459.0,0.7442748091603053,0.42483660130718953,0.010893246187363835,0.18736383442265794,0.24183006535947713
387.0,20.0,94.0,157.0,14.32,938.0,845.0,7.0,36.83870268,501.0,0.40568475452196384,0.313373253493014,0.028582834331337327,0.18762475049900199,0.03992015968063872
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.899986092,339.2,0.5474646226415094,0.5474646226415094,0.0,0.0,0.0
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3.0,36.3009114,531.3,0.3562352941176471,0.284961415396198,0.035008469791078495,0.0,0.2000752870318088
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.2032056,296.0,0.6486486486486487,0.6486486486486487,0.0,0.0,0.0
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0,32.068218236,289.0,0.6643598615916955,0.6643598615916955,0.0,0.0,0.0
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,100.0,49.97322047999999,336.34000000000003,0.8502058383233534,0.5403460783730748,0.01977165963013617,0.072902420170066,0.2915502170422786
469.0,117.2,0.0,137.8,32.2,852.1,840.5,56.0,69.29923276,586.2,0.293816631130064,0.23507335380416242,0.05493005800068236,0.0,0.19993176390310474
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28.0,56.61287436,501.0,0.5891238670694864,0.38922155688622756,0.015968063872255488,0.0,0.3393213572854291
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,3.0,13.18278112,336.34000000000003,0.8502058383233534,0.5403460783730748,0.01977165963013617,0.072902420170066,0.2915502170422786
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,14.0,25.48303296,329.36,1.0624360286591608,0.5357663347097401,0.01363249939276172,0.4957189701238766,0.0
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,3.0,9.4458212,315.52,0.8503204791425869,0.5129627281947262,0.03131338742393509,0.39674188640973634,0.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180.0,71.62276688,540.0,0.32037037037037036,0.32037037037037036,0.0,0.0,0.0
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716,238.1,0.7799244015119697,0.7799244015119697,0.0,0.0,0.0
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,44.0919902,500.0,0.4,0.4,0.0,0.0,0.0
222.36,0.0,96.67,189.29,4.46,967.08,870.32,14.0,24.44881896,319.03000000000003,0.8512772081309588,0.5933297808983481,0.013979876500642571,0.30301225590069897,0.0
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,43.698299404,475.0,0.5333333333333333,0.48,0.0,0.0,0.1
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7.0,47.09810556,530.7,0.40553359683794465,0.2899943470887507,0.029960429621254944,0.0,0.2849067269643866
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53292506,306.5,1.10657966286025,0.6639477977161501,0.0,0.0,0.39999999999999997
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,23.63917714581204,519.0,0.42896935933147634,0.29672447013487474,0.021021194605009633,0.27167630057803466,0.036608863198458574
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270.0,55.15808,500.0,0.4,0.4,0.0,0.0,0.0
446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,55.25460664,549.0,0.3632286995515695,0.29508196721311475,0.02120218579234973,0.14389799635701275,0.04371584699453552
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,100.0,52.95865156,387.74,0.7457142857142858,0.4106102027131583,0.030071697529272193,0.4493732913808222,0.0
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365.0,52.51669744399999,380.0,0.6,0.6,0.0,0.0,0.0
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,48.846616696,393.0,0.48854961832061067,0.48854961832061067,0.0,0.0,0.0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.22414968,339.0,0.5811209439528023,0.5811209439528023,0.0,0.0,0.0
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28.0,32.39847724,439.0,0.7701149425287356,0.45785876993166286,0.02050113895216401,0.1776765375854214,0.22779043280182232
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360.0,42.1269836,349.0,0.5501432664756447,0.5501432664756447,0.0,0.0,0.0
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,28.0,52.20022796,390.59000000000003,0.7241973010702653,0.3984485009856883,0.024603804500883276,0.31206636114595865,0.1377403415346015
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,43.377003588,508.8,0.6665574844415328,0.3999606918238994,0.0,0.0,0.3999606918238994
451.0,0.0,0.0,165.0,11.25,1030.0,745.0,28.0,78.80021203999999,451.0,0.36585365853658536,0.36585365853658536,0.024944567627494457,0.0,0.0
250.0,0.0,95.69,191.84,5.33,948.9,857.2,56.0,39.64487,345.69,0.76736,0.5549480748647633,0.015418438485348145,0.2768087014377043,0.0
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,3.0,19.51906556,336.78,0.75,0.47211829681097456,0.02327929211948453,0.37050893758536735,0.0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36256448,277.0,0.6895306859205776,0.6895306859205776,0.0,0.0,0.0
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54026944,238.0,0.7773109243697479,0.7773109243697479,0.0,0.0,0.0
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,28.0,33.27411176,369.64,0.76755380514779,0.5219673195541609,0.015555675792663133,0.31995996104317714,0.0
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.24927068,400.0,0.95,0.475,0.0,0.0,0.5
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91.0,56.49566344,530.7,0.40553359683794465,0.2899943470887507,0.029960429621254944,0.0,0.2849067269643866
380.0,95.0,0.0,228.0,0.0,932.0,594.0,90.0,40.56325203199999,475.0,0.6,0.48,0.0,0.0,0.2
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216895224,295.8,0.627789046653144,0.627789046653144,0.0,0.0,0.0
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.565020596,255.0,1.8823529411764706,0.7529411764705882,0.0,0.0,0.6
266.0,114.0,0.0,228.0,0.0,932.0,670.0,270.0,51.732763232,380.0,0.8571428571428571,0.6,0.0,0.0,0.3
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,56.0,42.69924868,353.37,0.7506364617044229,0.49228853609531087,0.019016894473215043,0.34417183122506156,0.0
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28.0,33.399596392,424.79999999999995,0.7687425624752083,0.4562146892655368,0.019538606403013185,0.17796610169491525,0.22857815442561205
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100.0,43.58177796,369.64,0.7496916895413135,0.5098203657612812,0.015555675792663133,0.31995996104317714,0.0
145.7,172.6,0.0,181.9,3.4,985.8,816.8,28.0,23.744174488,318.29999999999995,1.2484557309540152,0.5714734527175621,0.010681746779767517,0.0,0.5422557335846686
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,100.0,56.63355864,390.59000000000003,0.7241973010702653,0.3984485009856883,0.024603804500883276,0.31206636114595865,0.1377403415346015
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90.0,43.25082948,333.0,0.96,0.5765765765765766,0.0,0.0,0.3993993993993994
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,20.593958644,270.7,1.8790397045244691,0.7517547100110824,0.0,0.0,0.5999261174732177
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28.0,33.71882378,458.5,0.7460862924780451,0.4261723009814613,0.010905125408942203,0.18778625954198472,0.2410032715376227
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7.0,23.404952296,333.0,0.5765765765765766,0.5765765765765766,0.0,0.0,0.0
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3.0,6.883728383999999,333.0,1.443609022556391,0.5765765765765766,0.0,0.0,0.6006006006006006
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.65776027999999,540.0,0.32037037037037036,0.32037037037037036,0.0,0.0,0.0
194.68,0.0,100.52,170.17,7.48,998.0,901.8,56.0,43.38872468,295.2,0.8741010889665091,0.5764566395663956,0.02533875338753388,0.34051490514905147,0.0
334.0,17.6,158.0,189.0,15.3,967.0,633.0,28.0,44.32641204,509.6,0.5658682634730539,0.37087912087912084,0.030023547880690737,0.31004709576138145,0.03453689167974883
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28.0,29.870858224,446.49999999999994,1.3333333333333335,0.4291153415453528,0.019036954087346028,0.296976483762598,0.38118701007838746
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,31.35047372,385.0,0.4831168831168831,0.4831168831168831,0.0,0.0,0.0
