cement,cement_type,silica_fume,fly_ash,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,sand,sand_type,sand_max_size,water,sp_type,sp_amount,curing_method,curing_temp,cs_28d,reference
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,13.85,184.62,1015.38,Silica Sand,2.0,177.23,PCE_SP,16.62,Standard Curing,20.0,134.7,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,177.23,PCE_SP,16.62,Standard Curing,20.0,138.2,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,199.38,PCE_SP,16.62,Standard Curing,20.0,127.4,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,221.54,PCE_SP,16.62,Standard Curing,20.0,122.5,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,243.69,PCE_SP,16.62,Standard Curing,20.0,115.3,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,184.62,1015.38,Silica Sand,2.0,177.23,PCE_SP,16.62,Standard Curing,20.0,125.6,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,184.62,1015.38,Silica Sand,2.0,199.38,PCE_SP,16.62,Standard Curing,20.0,116.7,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,184.62,1015.38,Silica Sand,2.0,221.54,PCE_SP,16.62,Standard Curing,20.0,113.4,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,184.62,1015.38,Silica Sand,2.0,243.69,PCE_SP,16.62,Standard Curing,20.0,109.5,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,177.23,PCE_SP,16.62,Standard Curing,20.0,130.3,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,199.38,PCE_SP,16.62,Standard Curing,20.0,120.7,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,221.54,PCE_SP,16.62,Standard Curing,20.0,116.6,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,243.69,PCE_SP,16.62,Standard Curing,20.0,111.2,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,177.23,PCE_SP,16.62,Heat Curing,90.0,163.3,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,199.38,PCE_SP,16.62,Heat Curing,90.0,140.9,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,221.54,PCE_SP,16.62,Heat Curing,90.0,131.8,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,243.69,PCE_SP,16.62,Heat Curing,90.0,112.2,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,184.62,1015.38,Silica Sand,2.0,177.23,PCE_SP,16.62,Heat Curing,90.0,140.3,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,184.62,1015.38,Silica Sand,2.0,199.38,PCE_SP,16.62,Heat Curing,90.0,125.2,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,184.62,1015.38,Silica Sand,2.0,221.54,PCE_SP,16.62,Heat Curing,90.0,117.5,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,184.62,1015.38,Silica Sand,2.0,243.69,PCE_SP,16.62,Heat Curing,90.0,105.4,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,177.23,PCE_SP,16.62,Heat Curing,90.0,146.7,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,199.38,PCE_SP,16.62,Heat Curing,90.0,130.3,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,221.54,PCE_SP,16.62,Heat Curing,90.0,124.4,Ref-141-Research
923.08,OPC_52.5,184.62,92.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,184.62,1015.38,Silica Sand,2.0,243.69,PCE_SP,16.62,Heat Curing,90.0,107.5,Ref-141-Research
863.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,Natural River Sand,2.36,177.0,PCE_SP,16.19,Standard Curing,20.0,138.0,Ref-142-Research
647.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,Natural River Sand,2.36,177.0,PCE_SP,16.19,Standard Curing,20.0,160.0,Ref-142-Research
647.0,OPC_42.5,216.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,Natural River Sand,2.36,177.0,PCE_SP,16.19,Standard Curing,20.0,159.0,Ref-142-Research
432.0,OPC_42.5,216.0,216.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,Natural River Sand,2.36,177.0,PCE_SP,16.19,Standard Curing,20.0,157.0,Ref-142-Research
829.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,923.0,Natural River Sand,2.36,177.0,PCE_SP,16.19,Standard Curing,20.0,158.5,Ref-142-Research
852.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,923.0,Natural River Sand,2.36,177.0,PCE_SP,16.19,Standard Curing,20.0,158.0,Ref-142-Research
863.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,Natural River Sand,2.36,177.0,PCE_SP,16.19,Standard Curing,20.0,105.0,Ref-142-Research
647.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,Natural River Sand,2.36,177.0,PCE_SP,16.19,Standard Curing,20.0,110.0,Ref-142-Research
647.0,OPC_42.5,216.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,Natural River Sand,2.36,177.0,PCE_SP,16.19,Standard Curing,20.0,111.0,Ref-142-Research
432.0,OPC_42.5,216.0,216.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,Natural River Sand,2.36,177.0,PCE_SP,16.19,Standard Curing,20.0,105.0,Ref-142-Research
829.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,923.0,Natural River Sand,2.36,177.0,PCE_SP,16.19,Standard Curing,20.0,119.0,Ref-142-Research
852.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,923.0,Natural River Sand,2.36,177.0,PCE_SP,16.19,Standard Curing,20.0,118.0,Ref-142-Research
517.5,OPC_52.5,104.8,517.5,170.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,Silica Sand,0.6,250.0,Unspecified,18.2,Standard Curing,23.0,101.1,Ref-143-Research
465.7,OPC_52.5,104.8,517.5,170.3,0.0,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,Silica Sand,0.6,250.0,Unspecified,18.2,Standard Curing,23.0,88.2,Ref-143-Research
414.0,OPC_52.5,104.8,517.5,170.3,0.0,103.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,Silica Sand,0.6,250.0,Unspecified,18.2,Standard Curing,23.0,87.4,Ref-143-Research
787.5,OPC_52.5,177.6,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,172.0,Ref-144-Research
882.0,OPC_52.5,199.8,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,149.0,Ref-144-Research
882.0,OPC_52.5,155.4,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,154.0,Ref-144-Research
819.0,OPC_52.5,199.8,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,Silica Sand,0.6,210.0,PCE_SP,40.0,Standard Curing,20.0,135.0,Ref-144-Research
787.5,OPC_52.5,177.6,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,142.0,Ref-144-Research
787.5,OPC_52.5,177.6,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,141.0,Ref-144-Research
787.5,OPC_52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,149.0,Ref-144-Research
724.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,179.0,Ref-144-Research
756.0,OPC_52.5,111.0,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,90.0,Ref-144-Research
756.0,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,151.0,Ref-144-Research
1071.0,OPC_52.5,133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,125.0,Ref-144-Research
1008.0,OPC_52.5,177.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,116.0,Ref-144-Research
945.0,OPC_52.5,133.2,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,108.0,Ref-144-Research
693.0,OPC_52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,128.0,Ref-144-Research
819.0,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,125.0,Ref-144-Research
630.0,OPC_52.5,155.4,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,114.0,Ref-144-Research
850.5,OPC_52.5,155.4,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,200.0,PCE_SP,40.0,Standard Curing,20.0,182.0,Ref-144-Research
693.0,OPC_52.5,222.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,142.0,Ref-144-Research
693.0,OPC_52.5,222.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,150.0,Ref-144-Research
693.0,OPC_52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,Silica Sand,0.6,170.0,PCE_SP,30.0,Standard Curing,20.0,155.0,Ref-144-Research
850.5,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,132.0,Ref-144-Research
913.5,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,143.0,Ref-144-Research
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,151.0,Ref-144-Research
882.0,OPC_52.5,177.6,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,111.0,Ref-144-Research
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,210.0,PCE_SP,30.0,Standard Curing,20.0,166.0,Ref-144-Research
819.0,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,132.0,Ref-144-Research
756.0,OPC_52.5,199.8,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,105.0,Ref-144-Research
756.0,OPC_52.5,222.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,106.0,Ref-144-Research
756.0,OPC_52.5,266.4,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,123.0,Ref-144-Research
661.5,OPC_52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,Silica Sand,0.6,160.0,PCE_SP,30.0,Standard Curing,20.0,135.0,Ref-144-Research
756.0,OPC_52.5,155.4,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,96.0,Ref-144-Research
787.5,OPC_52.5,177.6,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,134.0,Ref-144-Research
850.5,OPC_52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,153.0,Ref-144-Research
850.5,OPC_52.5,155.4,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,145.0,Ref-144-Research
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,140.0,Ref-144-Research
756.0,OPC_52.5,133.2,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,181.0,Ref-144-Research
850.5,OPC_52.5,155.4,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,138.0,Ref-144-Research
724.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,146.0,Ref-144-Research
661.5,OPC_52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,Silica Sand,0.6,160.0,PCE_SP,30.0,Standard Curing,20.0,141.0,Ref-144-Research
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,156.0,Ref-144-Research
693.0,OPC_52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,Silica Sand,0.6,160.0,PCE_SP,30.0,Standard Curing,20.0,157.0,Ref-144-Research
724.5,OPC_52.5,199.8,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,135.0,Ref-144-Research
756.0,OPC_52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,200.0,Ref-144-Research
724.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,144.0,Ref-144-Research
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,210.0,PCE_SP,30.0,Standard Curing,20.0,166.0,Ref-144-Research
756.0,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,143.0,Ref-144-Research
756.0,OPC_52.5,133.2,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,93.0,Ref-144-Research
850.5,OPC_52.5,155.4,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,200.0,PCE_SP,40.0,Standard Curing,20.0,194.0,Ref-144-Research
787.5,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,185.0,Ref-144-Research
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,210.0,PCE_SP,30.0,Standard Curing,20.0,174.0,Ref-144-Research
756.0,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,147.0,Ref-144-Research
756.0,OPC_52.5,244.2,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,114.0,Ref-144-Research
756.0,OPC_52.5,155.4,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,196.0,Ref-144-Research
787.5,OPC_52.5,177.6,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,201.0,Ref-144-Research
882.0,OPC_52.5,199.8,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,173.0,Ref-144-Research
882.0,OPC_52.5,155.4,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,178.0,Ref-144-Research
819.0,OPC_52.5,199.8,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,Silica Sand,0.6,210.0,PCE_SP,40.0,Heat Curing,90.0,159.0,Ref-144-Research
787.5,OPC_52.5,177.6,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,171.0,Ref-144-Research
787.5,OPC_52.5,177.6,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,165.0,Ref-144-Research
787.5,OPC_52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,173.0,Ref-144-Research
724.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,208.0,Ref-144-Research
756.0,OPC_52.5,111.0,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,104.0,Ref-144-Research
756.0,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,175.0,Ref-144-Research
1071.0,OPC_52.5,133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,149.0,Ref-144-Research
1008.0,OPC_52.5,177.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,140.0,Ref-144-Research
945.0,OPC_52.5,133.2,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,132.0,Ref-144-Research
693.0,OPC_52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,152.0,Ref-144-Research
819.0,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,149.0,Ref-144-Research
630.0,OPC_52.5,155.4,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,138.0,Ref-144-Research
850.5,OPC_52.5,155.4,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,200.0,PCE_SP,40.0,Heat Curing,90.0,211.0,Ref-144-Research
693.0,OPC_52.5,222.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,166.0,Ref-144-Research
693.0,OPC_52.5,222.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,174.0,Ref-144-Research
693.0,OPC_52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,Silica Sand,0.6,170.0,PCE_SP,30.0,Heat Curing,90.0,179.0,Ref-144-Research
